编号,体式,标准/不标准,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
878,warrior2,nonstandard,324.82004,296.57715,-325.83556,334.00507,283.08447,-327.23939,338.38588,283.10815,-327.56478,342.44579,283.55076,-327.42878,329.76165,283.63527,-309.14759,330.06674,283.92487,-309.59037,330.2942,284.01873,-309.76695,365.62226,292.73662,-280.85628,348.91747,291.57775,-197.14074,334.47828,313.08237,-304.17838,327.74361,312.46283,-282.29912,438.3343,368.05085,-222.97432,301.99369,365.40387,-110.80805,542.13628,359.29697,-271.20163,195.65823,358.4524,-163.23563,641.11406,353.26682,-418.13128,97.36173,346.6574,-340.51296,668.74562,355.70016,-443.94138,65.32443,342.54904,-376.60377,672.33063,354.1238,-493.99627,62.89775,338.54722,-415.0853,661.71351,353.08389,-442.69737,74.53596,341.48161,-366.67507,429.30014,563.8535,-32.21654,347.27845,566.49197,31.94908,538.84791,662.2201,-101.3986,210.18456,613.05237,-195.29494,637.88592,767.2469,48.64169,216.71777,760.39589,-3.49014,644.04517,788.3738,50.99261,231.87617,788.93599,9.59648,653.88503,800.62997,-127.4474,147.41233,795.54594,-118.57284
879,warrior2,nonstandard,1073.01437,371.70366,-496.18399,1058.62672,338.66088,-460.96465,1058.04807,337.55608,-461.74718,1057.45352,336.00793,-461.72466,1053.00661,339.63602,-512.7458,1044.98088,338.7348,-513.53355,1033.09651,338.0814,-513.65418,1003.08319,349.15954,-264.84943,975.30052,348.19507,-494.92339,1061.88001,402.55657,-414.32177,1051.33546,401.20065,-487.91724,1099.53586,508.57075,-163.44031,778.9964,514.13784,-440.25176,1350.92945,454.52705,-156.01247,511.63437,487.99874,-618.22632,1577.54688,410.02275,-426.26845,292.02795,444.37079,-859.59787,1645.92653,401.57014,-464.04127,220.51361,434.07675,-909.3342,1660.6091,398.64409,-552.47414,210.64608,424.09404,-999.45999,1631.8657,409.3327,-478.28934,233.68873,432.86251,-914.04865,1056.28625,975.78947,93.73576,856.15203,987.92921,-94.87827,1388.18822,1084.69808,-317.39385,590.81977,1192.26368,-285.81074,1412.87146,1424.15506,23.34808,383.25177,1347.76597,177.48609,1385.95883,1482.94775,39.22306,367.11534,1371.75383,213.89269,1569.52887,1499.05348,-222.02637,368.38906,1456.3522,-55.82114
880,warrior2,nonstandard,581.31838,254.24549,98.32145,572.38227,236.12916,80.81093,568.50487,235.60811,80.36955,564.59945,235.12684,80.5064,577.03787,236.51416,59.25752,577.37887,236.47159,58.86773,578.06677,236.43109,58.75059,544.51245,242.3801,48.03031,568.29119,243.05722,-45.39648,575.73563,269.05161,103.17236,580.48725,268.65314,72.43201,460.50301,316.98185,74.79032,622.01178,311.79626,-94.78335,346.19009,299.84069,122.05801,730.45278,317.13552,-115.49364,236.38898,290.15837,113.10483,838.68206,313.10185,-102.36852,202.14427,293.46419,83.10029,866.57155,310.52508,-150.97819,198.46955,288.4233,80.62906,868.62767,311.33607,-147.54657,210.48671,292.04678,115.11322,856.55224,315.42078,-100.88791,498.43776,559.37405,75.31026,586.41005,556.3388,-76.08064,382.4808,684.76131,233.02077,761.05368,616.02166,-21.68234,238.95562,798.57742,296.5875,786.66127,794.61794,75.83386,220.3387,825.66065,301.48315,776.24136,828.41554,87.22676,258.47954,807.13602,241.77273,865.43804,825.64026,33.98899
883,warrior2,nonstandard,966.699,763.19969,-799.81065,1006.05834,728.34814,-770.30051,1020.05482,730.76619,-771.27498,1034.48164,733.18425,-770.91295,983.04093,726.96161,-707.56692,980.50785,727.71505,-708.85158,977.56112,728.29628,-709.31947,1100.79145,766.8795,-557.39701,1027.09544,762.1884,-266.59927,994.52841,816.38119,-716.00431,966.45725,815.08362,-639.72586,1284.02114,1027.06307,-446.65641,885.88965,1027.43152,-2.5666,1559.59821,1034.68752,-645.07937,572.81142,980.24672,-143.55721,1801.4276,995.1092,-1175.92382,286.34429,933.41196,-767.30818,1885.22053,1002.32577,-1281.49617,195.70047,930.33457,-886.71064,1891.29257,996.4124,-1414.50298,186.57631,920.94094,-1011.52182,1857.59211,1003.74216,-1244.65191,223.99956,928.59185,-852.32562,1187.71255,1612.60468,-129.26827,929.30233,1609.32773,128.22951,1409.18362,1952.53426,-602.96202,558.07841,1882.91466,-479.28587,1715.00075,2251.52475,146.81622,636.16377,2291.2851,230.44041,1730.0601,2287.34261,191.2415,683.79366,2358.35087,283.17967,1797.22309,2383.66038,-282.6125,437.73675,2378.50749,-110.32125
884,warrior2,nonstandard,1175.84607,207.52559,-304.78079,1162.85913,175.71386,-258.81192,1159.10474,175.10738,-259.45956,1156.34851,174.61209,-259.31909,1153.25586,173.61844,-317.12607,1143.38025,172.39382,-317.91562,1135.55237,171.83796,-318.03259,1113.5918,190.63412,-53.46595,1078.698,187.24165,-316.94888,1167.52576,240.11662,-224.12605,1156.91553,240.2446,-306.16702,1211.54993,375.56014,44.80621,926.45068,363.99405,-308.2554,1431.87207,337.35819,58.99129,691.52277,353.09165,-485.91888,1644.43237,329.77007,-196.85359,487.19275,350.99902,-723.36078,1711.27612,327.44413,-220.21362,428.98901,348.33822,-790.71771,1721.52954,322.22014,-324.6868,418.67279,338.08935,-867.75232,1695.18933,330.46916,-252.36211,445.79248,345.41783,-773.25623,1118.58801,852.45569,129.70004,949.24652,839.34739,-130.02333,1438.62549,972.70727,-212.75171,743.04938,1053.82591,-502.66492,1491.78833,1276.4294,106.31966,502.92902,1286.42336,-83.57697,1463.80005,1334.10828,117.17522,500.97668,1308.54185,-53.82433,1633.94641,1330.08898,-146.35741,433.7179,1368.55961,-308.47354
886,warrior2,nonstandard,3401.56329,459.21365,-904.58905,3359.06076,396.10193,-810.37774,3351.14016,396.18057,-811.85271,3344.19841,396.86412,-811.66626,3339.8482,393.31995,-912.26074,3319.38553,393.69899,-913.98366,3299.07414,395.65252,-914.22962,3250.52696,441.52656,-342.74722,3186.80679,439.93928,-799.76438,3380.11106,531.82047,-719.23657,3359.33432,530.57468,-864.12914,3546.20728,844.16036,-71.6827,2833.56979,824.90731,-697.90474,4089.3195,883.71262,-68.85945,2317.67039,930.87048,-1024.39122,4595.36715,851.06901,-698.00895,1810.79118,958.63756,-1640.65328,4742.26303,865.40266,-774.28327,1644.8986,983.67885,-1786.15157,4766.69614,859.65422,-999.21451,1630.27809,971.29025,-1987.39917,4708.76465,865.12923,-818.83926,1698.23231,971.29841,-1763.35179,3354.14434,1894.42879,260.33393,2942.81462,1916.82991,-261.39078,4034.54006,2237.53777,-601.78206,2464.08927,2490.44986,-741.2874,4129.19571,2972.69754,362.09739,1955.39257,2990.36111,264.38001,4048.99858,3093.70103,414.71086,1946.11028,3044.56713,336.22641,4471.87738,3127.93724,-246.24858,1869.998,3246.56658,-340.89768
887,warrior2,nonstandard,1374.33741,385.19714,-468.83946,1366.18535,360.54477,-433.81254,1363.43594,359.11667,-434.32076,1360.3934,357.58266,-434.25722,1361.12019,362.62758,-497.74423,1353.00027,361.93758,-498.28324,1346.20253,361.63126,-498.35752,1327.65787,366.80886,-243.36846,1307.58493,365.45823,-534.26002,1361.51322,410.83983,-390.44035,1356.64386,408.18526,-479.21824,1375.58799,491.05531,-97.78553,1169.71806,466.90405,-537.17615,1554.0398,491.46313,-59.69746,981.75715,491.29323,-711.14694,1714.52049,457.04103,-274.44347,807.09769,492.25187,-908.6449,1767.98864,454.87059,-299.94745,756.90029,499.43333,-971.95095,1773.81723,455.10379,-375.94697,753.28163,496.29819,-1029.92698,1752.23594,458.55689,-316.88866,774.38029,497.35876,-944.65805,1306.20373,820.10828,147.40357,1176.92798,820.6933,-147.83093,1528.83343,873.01638,-119.26428,985.53324,979.93163,-247.1302,1517.06515,1115.82418,244.7227,792.12648,1117.28854,138.64406,1496.39437,1153.84048,267.51224,771.9235,1133.14164,168.89239,1619.54981,1162.27266,82.85497,763.88534,1195.45275,-59.59087
890,warrior2,nonstandard,295.62457,53.18219,-231.13662,301.25162,47.52154,-229.418,303.59027,47.61543,-229.59902,305.98785,47.5474,-229.54394,298.74661,47.34716,-218.20873,298.94602,47.53268,-218.46947,299.036,47.57589,-218.59735,320.16111,50.99053,-193.71768,309.33308,51.32754,-141.5456,300.53567,62.09418,-215.82827,297.03318,61.85431,-202.15975,358.47486,97.48448,-154.38045,276.49007,90.26119,-91.17804,417.44557,91.30217,-187.03201,221.28959,85.09635,-115.49014,475.55073,86.20636,-279.0642,163.82981,80.10197,-220.72843,493.54114,89.6523,-294.83072,146.88054,80.366,-242.14423,495.90407,89.09433,-323.87811,144.47841,78.82719,-267.27587,488.98165,89.17072,-293.47274,152.04715,80.33851,-237.02906,334.85083,205.57244,-15.26304,285.40523,200.74425,15.11021,395.22128,253.52288,-126.31855,208.98616,224.95547,-151.15999,449.69883,306.41437,-15.15278,203.33683,308.40199,-38.91402,454.30112,314.82989,-10.54265,210.25852,323.18827,-31.41478,457.95197,333.68476,-110.20956,162.2992,326.66054,-114.67522
891,warrior2,nonstandard,697.85133,92.2309,-152.86247,693.28726,79.46516,-131.26509,693.33544,78.25677,-131.53779,693.44908,77.13466,-131.50626,687.34457,80.66304,-150.1677,683.33565,80.84745,-150.49476,679.88474,80.9782,-150.54749,676.73338,85.31136,-33.61082,655.72815,86.94967,-116.46056,696.29276,106.29943,-114.74567,690.10935,106.72808,-141.34413,728.56436,161.11135,3.41933,591.96527,158.8583,-91.24195,829.51172,151.58454,0.11233,481.87901,155.75169,-142.30449,908.08966,144.10683,-126.36279,398.71857,159.53189,-245.18423,936.96413,140.61416,-144.04239,373.48426,156.48032,-269.61991,941.31111,140.90411,-185.15329,371.5567,152.95678,-306.73551,927.54713,145.98081,-148.6513,383.34349,156.57595,-267.40886,690.04641,359.42992,35.39324,604.17715,357.67958,-35.6384,830.21519,407.58137,-186.85111,504.47233,459.32007,-152.24052,825.96262,553.96875,-15.05649,397.54927,556.50047,-34.76851,810.88514,578.0493,-4.77285,398.65371,575.93254,-28.50334,884.07114,586.50305,-106.93131,359.95136,584.53789,-147.56292
894,warrior2,nonstandard,404.30024,393.40357,-540.83803,411.46165,383.276,-520.63744,415.49594,383.53345,-520.89648,418.99825,383.91632,-520.78846,399.05357,380.95779,-529.42902,394.63621,379.86685,-529.75145,389.81297,378.91463,-529.8177,419.44444,385.28675,-362.46215,379.74885,380.1353,-402.09456,409.56309,404.23381,-475.39499,394.58875,402.32585,-488.93134,442.18138,430.43109,-204.17813,336.96108,425.78749,-299.78678,527.33643,422.59543,-175.82657,245.85366,423.43585,-340.78028,613.20704,420.83579,-318.77603,162.57734,417.81887,-505.13072,636.67912,420.82154,-344.06372,138.76367,412.12436,-545.32847,639.26161,420.60659,-389.92412,136.16414,409.53601,-585.76159,630.38036,423.18311,-342.00902,145.13068,412.65739,-528.86193,401.4209,596.53122,45.0188,333.52802,598.6797,-45.31433,509.63806,649.09284,-140.27138,255.92183,680.8832,-130.46576,513.58073,759.45408,59.16042,169.6895,762.4201,20.15233,503.22501,777.86144,70.57778,153.61496,777.02983,28.32862,555.29698,787.74804,-80.03613,179.91024,790.24745,-144.81941
895,warrior2,nonstandard,554.20613,217.37984,-311.73828,547.52874,198.77547,-283.18846,546.28623,197.36007,-283.63395,544.83783,196.05044,-283.59801,542.95903,198.89224,-319.6412,536.05604,197.50217,-320.07486,529.35785,196.25294,-320.16939,512.16155,201.07701,-138.85185,492.33007,200.00786,-304.48508,545.96746,238.13555,-254.81847,537.83864,237.68124,-305.69077,571.87235,298.73973,-47.11036,404.77842,315.13542,-275.10381,671.79227,322.08592,-4.11075,296.51877,353.69349,-373.43678,792.43338,333.58112,-135.0316,178.66692,400.01696,-547.72091,827.18062,345.8924,-150.2277,142.37307,413.98346,-594.46174,831.61139,346.15499,-212.85038,142.07682,416.56274,-642.51959,818.69018,346.37645,-166.59038,157.55826,417.05936,-576.36768,540.83401,558.89261,78.91498,437.01527,556.74833,-79.19797,658.8167,665.92652,-58.41488,336.84742,698.90982,-198.15186,654.62959,827.85547,209.16168,243.36252,823.39692,109.21023,636.36672,858.50477,225.29154,239.78367,836.68482,132.77581,734.98416,869.86744,68.27466,225.42158,886.06417,-31.35951
896,warrior2,nonstandard,213.89742,88.98187,-170.41858,222.55969,77.70127,-155.66674,229.43974,78.09145,-155.95634,235.50069,78.71223,-155.94606,209.34238,78.30125,-154.94275,206.47678,78.26184,-155.26205,202.59283,78.14515,-155.4318,244.33887,81.35794,-65.86726,202.53267,80.07992,-65.51914,224.66609,100.61376,-135.20041,209.02479,99.39442,-136.72423,265.37094,135.99722,-18.56508,179.53171,130.6077,-41.93016,307.05023,156.59126,81.81155,138.3392,143.11603,-235.78985,347.79677,172.20504,196.22341,77.38686,137.27927,-487.23168,362.03039,175.74662,219.11802,54.76633,141.47203,-533.61902,361.13205,177.65637,182.42177,56.28167,145.06763,-544.17458,354.09827,179.38053,184.82683,66.09235,146.47064,-502.11978,235.39066,292.44147,6.63697,182.83195,289.31651,-6.86362,262.02502,369.96327,123.04448,135.24326,370.87484,-134.47664,301.35546,428.95191,350.94616,130.84561,477.93063,-163.23296,298.1395,439.91834,369.34745,138.58331,494.28056,-169.54342,337.81164,456.39838,365.17193,82.56136,505.83775,-233.46033
897,warrior2,nonstandard,777.34351,193.71596,-224.24524,767.91179,174.669,-191.29074,767.99262,173.95774,-191.70378,768.72271,173.16422,-191.61835,760.67331,174.62042,-220.70186,756.57007,175.13344,-221.21264,750.07895,175.3543,-221.27833,742.77386,184.04579,-40.47278,711.32988,185.13942,-170.79359,774.36876,214.76573,-165.70511,762.77617,215.20352,-207.42754,811.72979,299.44578,35.16235,611.5095,305.54372,-150.83747,978.78841,283.53992,21.65348,447.35791,289.82773,-252.42705,1107.42456,271.14171,-184.6952,311.06906,291.64785,-437.03167,1151.68136,270.6669,-210.63593,271.1946,293.29318,-477.31112,1157.4288,267.82808,-273.17025,267.54776,289.88111,-532.68725,1135.8287,272.97452,-219.23831,285.85222,292.84221,-471.56864,747.36969,618.27636,81.73803,639.87297,603.93614,-82.05977,958.16553,689.20159,-252.63463,479.56176,765.4478,-242.63392,1009.50068,919.61223,-106.49227,297.64811,917.02807,-184.81524,988.46832,962.24385,-104.87979,274.78753,946.96206,-188.57816,1110.56131,961.40748,-304.07571,280.01031,964.58292,-417.25346
899,warrior2,nonstandard,386.53989,127.79392,-157.46166,393.37579,119.9886,-161.77926,395.22698,120.12485,-161.99555,397.87392,120.20508,-161.90039,392.66844,119.62345,-145.45716,393.78692,119.64855,-145.74827,395.28988,119.49121,-145.85538,415.46811,126.196,-151.72264,409.66291,125.82446,-77.03271,392.60383,138.39718,-150.93825,390.90507,138.01262,-131.12521,462.51694,177.69909,-135.62833,374.87347,174.174,-33.31619,534.81128,172.05073,-191.30159,313.22806,164.18839,-66.03761,602.62148,164.01541,-292.95637,250.45279,158.9323,-176.32353,621.83088,162.80633,-308.08317,229.70655,158.75834,-197.47978,624.4517,162.90393,-336.95477,227.55353,159.101,-221.31623,617.61889,164.87022,-307.32827,235.00745,161.27975,-193.5895,454.57456,307.07454,-26.73336,399.61316,306.54978,26.58998,529.57228,362.1443,-84.99725,318.45887,339.31962,-122.82121,616.69969,421.64026,-23.49065,325.13502,432.34307,-5.78754,628.33898,429.13252,-25.10583,336.7512,449.54563,2.47146,622.38042,455.56728,-145.12689,289.19445,457.84089,-76.36504
900,warrior2,nonstandard,375.04539,97.38576,-138.62192,370.94711,87.58494,-120.65214,370.89413,87.3434,-120.93985,371.22395,87.01004,-120.92028,367.05265,87.10739,-133.87659,364.61891,86.87628,-134.19044,360.45769,86.36641,-134.25281,357.82619,90.8601,-38.60881,339.83185,89.52841,-97.3645,371.38,109.95949,-107.18688,365.84557,109.21354,-126.49146,395.63709,158.68149,-6.57793,281.43366,161.68501,-75.12725,481.05087,164.92537,3.86368,190.00065,162.07259,-127.81052,558.97858,166.97121,-83.21794,111.47745,158.42149,-227.48014,581.8684,167.35259,-94.11777,88.90591,158.25165,-246.49439,585.87639,165.50172,-128.68528,86.0701,154.14335,-279.56654,574.68597,168.61233,-101.44794,97.2155,155.85562,-247.66277,383.15163,337.85346,35.53943,315.51647,337.29215,-35.82388,500.04601,364.77777,-148.29275,220.82981,406.12522,-145.15894,500.70839,482.79086,10.6039,121.44714,463.07088,-11.33377,487.70248,504.06633,21.01985,115.70171,469.12013,-1.73634,554.09554,508.40373,-72.46344,100.71163,500.78716,-103.38236
901,warrior2,nonstandard,100.2656,20.31239,-117.94406,103.10636,16.95908,-111.72486,104.62874,17.26628,-111.82142,106.49452,17.53439,-111.79005,98.67245,16.64487,-110.0938,97.14773,16.70046,-110.21033,95.59067,16.71259,-110.2625,107.95915,19.40767,-71.56006,93.77046,17.72833,-64.08199,103.38173,24.75048,-102.1974,97.60227,24.33415,-100.80874,119.1081,39.47764,-56.29019,80.97472,38.43542,-24.48154,149.21559,38.32087,-68.89223,52.01287,38.70036,-36.14696,177.00609,38.57918,-112.89814,24.89082,41.29131,-83.45236,185.18314,38.85949,-120.26136,16.84575,40.47556,-91.46897,186.60163,38.54935,-133.71543,15.38633,40.29326,-103.59156,183.53599,39.22903,-119.67601,18.67411,41.03451,-91.09127,116.23147,97.33612,-14.18784,93.67264,95.02393,14.07403,143.71467,127.83687,-39.44137,53.61575,106.05966,-35.46837,180.86597,155.6163,-23.12641,51.18501,142.54855,22.88005,186.56377,158.75454,-24.40346,55.05198,148.99539,27.48662,179.92501,171.85886,-75.22141,31.67724,150.11201,-0.6164
903,warrior2,nonstandard,485.62637,76.58211,-184.36544,480.00629,62.08567,-162.19645,479.66675,61.59708,-162.56552,479.70356,61.0241,-162.52291,472.8318,62.0346,-188.30582,467.24789,61.91422,-188.72292,463.42262,62.39039,-188.78386,458.21686,72.29913,-56.31626,436.86539,73.73617,-171.13827,484.12159,93.4234,-142.13475,476.13747,94.28138,-178.73131,511.73027,168.87232,-18.71791,360.98366,163.69525,-149.84247,631.52199,146.97033,-18.7837,238.96635,157.62868,-238.7685,739.61899,138.72879,-148.26182,124.90891,153.41573,-360.2227,775.06653,136.2173,-163.88937,91.20689,156.07652,-386.53816,781.20537,134.20739,-213.98712,86.46683,152.97238,-429.50443,765.37094,139.63602,-175.95291,102.31827,157.29841,-386.85902,483.18077,409.21579,45.84898,384.9741,410.52647,-46.20173,634.21928,486.33754,-161.17868,276.00254,535.23305,-144.0186,628.03093,657.73915,30.42353,162.94167,647.24184,25.30017,615.33802,687.4751,40.41056,159.44998,662.52571,36.32782,697.86903,698.90007,-77.51502,138.13444,701.99028,-95.03768
904,warrior2,nonstandard,401.05314,167.70001,-173.82784,391.77337,156.52053,-155.65818,390.91504,156.7011,-155.9668,390.46872,156.8248,-155.89497,388.73287,157.24855,-179.63515,385.63344,158.23102,-180.01344,381.45558,159.27539,-180.08286,376.98388,165.06914,-63.66159,357.64469,167.90147,-171.0701,398.5466,182.99045,-136.3729,393.5412,183.73557,-170.25263,434.14523,236.17891,-9.63783,302.725,245.63158,-173.00553,537.29805,217.35782,-7.42666,197.75329,237.89614,-265.97464,638.01381,202.10219,-134.18577,94.88136,232.17199,-389.74006,667.70526,199.3773,-147.7661,64.70321,236.2108,-423.62415,673.1524,199.25832,-197.34673,61.13339,232.34325,-459.10527,661.81608,203.5155,-160.86847,73.09607,233.56821,-412.71258,392.19976,453.31202,56.90348,320.14466,449.22265,-57.20044,539.89797,494.07501,-100.4645,217.63589,549.36546,-163.00142,519.18397,641.51238,82.33928,118.24148,642.92816,44.56278,501.4923,668.0685,91.52412,115.31199,657.51604,59.67867,582.64315,667.9907,-24.10138,94.39878,682.87242,-61.96149
905,warrior2,nonstandard,386.53989,127.79392,-157.46166,393.37579,119.9886,-161.77926,395.22698,120.12485,-161.99555,397.87392,120.20508,-161.90039,392.66844,119.62345,-145.45716,393.78692,119.64855,-145.74827,395.28988,119.49121,-145.85538,415.46811,126.196,-151.72264,409.66291,125.82446,-77.03271,392.60383,138.39718,-150.93825,390.90507,138.01262,-131.12521,462.51694,177.69909,-135.62833,374.87347,174.174,-33.31619,534.81128,172.05073,-191.30159,313.22806,164.18839,-66.03761,602.62148,164.01541,-292.95637,250.45279,158.9323,-176.32353,621.83088,162.80633,-308.08317,229.70655,158.75834,-197.47978,624.4517,162.90393,-336.95477,227.55353,159.101,-221.31623,617.61889,164.87022,-307.32827,235.00745,161.27975,-193.5895,454.57456,307.07454,-26.73336,399.61316,306.54978,26.58998,529.57228,362.1443,-84.99725,318.45887,339.31962,-122.82121,616.69969,421.64026,-23.49065,325.13502,432.34307,-5.78754,628.33898,429.13252,-25.10583,336.7512,449.54563,2.47146,622.38042,455.56728,-145.12689,289.19445,457.84089,-76.36504
906,warrior2,nonstandard,721.43701,177.14453,-527.49299,720.80194,150.73665,-494.96051,725.63877,150.54279,-495.37491,730.84382,150.12854,-495.04912,704.57915,150.35868,-500.36493,694.43204,149.91229,-500.65992,683.99258,150.22921,-500.549,710.56619,164.04896,-281.78592,649.72368,164.06929,-292.48138,724.06797,202.5346,-440.40236,701.46034,201.83183,-448.7547,761.93563,318.20692,-269.27663,572.96338,295.44937,-44.08886,873.57279,328.05698,-686.68112,492.72558,303.69315,449.6712,986.84111,293.25174,-1249.95603,410.74504,280.16703,1154.61411,1029.54382,292.86309,-1297.81675,375.44845,277.41041,1273.00805,1033.11685,291.08032,-1409.93626,371.88944,284.18288,1269.03185,1013.68366,297.4307,-1313.14737,385.74491,291.84654,1173.52597,700.50602,649.15513,-81.67205,575.91262,652.0918,81.604,860.20296,774.35554,-641.57208,504.21862,826.46434,684.47098,847.55019,1034.5676,-590.45973,401.01082,973.89067,1444.48977,823.41933,1073.3867,-589.0959,414.03797,1004.74257,1509.06508,917.13234,1105.57959,-761.21811,308.15457,1016.02237,1377.3041
